"LrsegId","LandRiverSegment","LandSegmentGeographyId","LandSegment","RiverSegment","FIPS","StateId","CountyId","HgmrId","OutOfCBWS","AboveRIM","TotalAcres","TotalAcresIncludingTidalWetlands"
1549,N51087JB0_7071_0000,6510,N51087,JB0_7071_0000,"51087",7,54,3,0,0,23910.662,24139.018
1550,N51087JB0_7073_0000,6510,N51087,JB0_7073_0000,"51087",7,54,3,0,0,30220.466,31490.891
1551,N51087JB3_6820_7053,6510,N51087,JB3_6820_7053,"51087",7,54,3,0,0,72807.896,74031.719
1552,N51087JL7_6800_7070,6510,N51087,JL7_6800_7070,"51087",7,54,6,0,0,20421.750,20421.750
1553,N51087JL7_7070_0001,6510,N51087,JL7_7070_0001,"51087",7,54,6,0,0,3541.801,3541.876
1554,N51091JU1_6300_6650,6602,N51091,JU1_6300_6650,"51091",7,129,10,0,1,44710.902,44710.902
1555,L51091JU1_6300_6650,6575,L51091,JU1_6300_6650,"51091",7,129,10,0,1,20946.388,20947.756
1556,N51091JU1_6290_6590,6602,N51091,JU1_6290_6590,"51091",7,129,7,0,1,37833.496,37833.496
1557,N51091JU3_6380_6900,6602,N51091,JU3_6380_6900,"51091",7,129,7,0,1,46531.557,46532.180
1558,N51091JU1_6340_6650,6602,N51091,JU1_6340_6650,"51091",7,129,7,0,1,45533.500,45534.055
1559,L51091JU1_6340_6650,6575,L51091,JU1_6340_6650,"51091",7,129,10,0,1,1573.895,1573.895
1560,N51091PU2_6050_5190,6602,N51091,PU2_6050_5190,"51091",7,129,7,0,1,7097.651,7097.651
1561,N51091PU0_6080_5620,6602,N51091,PU0_6080_5620,"51091",7,129,7,0,1,37884.504,37884.504
1562,N51091PU2_5700_5210,6602,N51091,PU2_5700_5210,"51091",7,129,7,0,1,24125.725,24125.725
1563,N51093JB2_7800_0001,6545,N51093,JB2_7800_0001,"51093",7,55,3,0,0,29637.764,29638.479
1564,N51093JB1_8090_0001,6545,N51093,JB1_8090_0001,"51093",7,55,3,0,0,4879.743,4879.743
1565,N51093JB0_7390_0000,6545,N51093,JB0_7390_0000,"51093",7,55,12,0,0,60661.028,67356.586
1566,N51093ZZ0_9999_9999,6545,N51093,ZZ0_9999_9999,"51093",7,55,,1,0,101088.211,102717.789
1567,N51095JB0_7390_0000,6518,N51095,JB0_7390_0000,"51095",7,56,12,0,0,4537.499,4808.809
1568,N51095JB0_7391_0000,6518,N51095,JB0_7391_0000,"51095",7,56,12,0,0,1424.240,1523.244
1569,N51095JB0_7072_0000,6518,N51095,JB0_7072_0000,"51095",7,56,12,0,0,25943.702,28528.660
1570,N51095JB0_7050_0000,6518,N51095,JB0_7050_0000,"51095",7,56,12,0,0,28340.850,32579.281
1571,N51095JB0_7051_0001,6518,N51095,JB0_7051_0001,"51095",7,56,2,0,0,2864.677,2864.677
1572,N51095JB0_7052_0001,6518,N51095,JB0_7052_0001,"51095",7,56,2,0,0,1747.431,1747.431
1573,N51095YL0_6930_0000,6518,N51095,YL0_6930_0000,"51095",7,56,2,0,0,19938.576,20907.428
1574,N51097YL0_6930_0000,6422,N51097,YL0_6930_0000,"51097",7,57,12,0,0,19010.630,21353.570
1575,N51097YL2_6580_0001,6422,N51097,YL2_6580_0001,"51097",7,57,3,0,0,45923.303,46206.738
1576,N51097YM0_6623_0000,6422,N51097,YM0_6623_0000,"51097",7,57,12,0,0,12121.511,12605.336
1577,N51097YM0_6621_0000,6422,N51097,YM0_6621_0000,"51097",7,57,12,0,0,33839.530,35800.297
1578,N51097YP0_6783_0000,6422,N51097,YP0_6783_0000,"51097",7,57,12,0,0,566.014,651.251
1579,N51097YM0_6622_0000,6422,N51097,YM0_6622_0000,"51097",7,57,3,0,0,39834.299,40944.930
1580,N51097YM4_6620_0001,6422,N51097,YM4_6620_0001,"51097",7,57,3,0,0,31873.105,32344.584
1581,N51097YM1_6370_6620,6422,N51097,YM1_6370_6620,"51097",7,57,2,0,1,12592.414,12620.465
1582,N51099PL0_6100_0000,6464,N51099,PL0_6100_0000,"51099",7,58,12,0,0,15674.897,15795.929
1583,N51099PL0_5921_0000,6464,N51099,PL0_5921_0000,"51099",7,58,12,0,0,861.264,896.630
1584,N51099PL0_5922_0000,6464,N51099,PL0_5922_0000,"51099",7,58,12,0,0,1318.396,1446.996
1585,N51099PL0_5923_0000,6464,N51099,PL0_5923_0000,"51099",7,58,12,0,0,513.947,543.696
1586,N51099PL0_5903_0000,6464,N51099,PL0_5903_0000,"51099",7,58,12,0,0,315.670,324.832
1587,N51099PL0_5902_0000,6464,N51099,PL0_5902_0000,"51099",7,58,2,0,0,2687.235,2714.200
1588,N51099PL0_5901_0000,6464,N51099,PL0_5901_0000,"51099",7,58,2,0,0,523.126,526.701
1589,N51099PL0_5900_0000,6464,N51099,PL0_5900_0000,"51099",7,58,2,0,0,8585.480,8801.361
1590,N51099PL0_5904_0000,6464,N51099,PL0_5904_0000,"51099",7,58,12,0,0,5771.597,6268.882
1591,N51099PL0_5920_0000,6464,N51099,PL0_5920_0000,"51099",7,58,2,0,0,33855.307,34628.813
1592,N51099RL5_6070_0000,6464,N51099,RL5_6070_0000,"51099",7,58,12,0,0,41040.541,43044.816
1593,N51101YP0_6783_0000,6409,N51101,YP0_6783_0000,"51101",7,59,12,0,0,954.591,1045.811
1594,N51101YM0_6621_0000,6409,N51101,YM0_6621_0000,"51101",7,59,12,0,0,10198.028,12291.665
1595,N51101YP0_6782_0000,6409,N51101,YP0_6782_0000,"51101",7,59,12,0,0,6971.977,9774.292
1596,N51101YP0_6781_0000,6409,N51101,YP0_6781_0000,"51101",7,59,12,0,0,22790.215,24316.633
1597,N51101YM0_6623_0000,6409,N51101,YM0_6623_0000,"51101",7,59,12,0,0,4590.232,5202.852
1598,N51101YP5_6780_0000,6409,N51101,YP5_6780_0000,"51101",7,59,3,0,0,47482.743,49801.762
1599,N51101YP4_6720_6750,6409,N51101,YP4_6720_6750,"51101",7,59,12,0,1,698.363,759.178
1600,N51101YP4_6750_0001,6409,N51101,YP4_6750_0001,"51101",7,59,3,0,0,19962.861,20765.643
1601,N51101YM4_6620_0001,6409,N51101,YM4_6620_0001,"51101",7,59,3,0,0,29959.955,30385.383
1602,N51101YM3_6430_6620,6409,N51101,YM3_6430_6620,"51101",7,59,12,0,1,3209.752,3361.843
1603,N51101YM0_6622_0000,6409,N51101,YM0_6622_0000,"51101",7,59,12,0,0,18377.219,19093.174
1604,N51103RL0_6531_0000,6534,N51103,RL0_6531_0000,"51103",7,60,12,0,0,7602.709,8015.706
1605,N51103RL0_6450_0000,6534,N51103,RL0_6450_0000,"51103",7,60,12,0,0,9881.437,10484.295
1606,N51103RL0_6500_0000,6534,N51103,RL0_6500_0000,"51103",7,60,12,0,0,16510.194,17517.377
1607,N51103RL0_6530_0000,6534,N51103,RL0_6530_0000,"51103",7,60,3,0,0,48757.050,49807.762
1608,N51107PL2_4970_5250,6598,N51107,PL2_4970_5250,"51107",7,97,4,0,0,18128.996,18128.996
1609,N51107PM2_4860_4670,6598,N51107,PM2_4860_4670,"51107",7,97,6,0,1,14628.208,14628.414
1610,N51107PM3_4670_4660,6598,N51107,PM3_4670_4660,"51107",7,97,6,0,1,101443.796,101443.938
1611,N51107PM1_4430_4200,6598,N51107,PM1_4430_4200,"51107",7,97,6,0,1,59210.327,59210.750
1612,N51107PM7_4620_4580,6598,N51107,PM7_4620_4580,"51107",7,97,4,0,1,54265.836,54265.836
1613,N51107PM3_4660_4620,6598,N51107,PM3_4660_4620,"51107",7,97,4,0,1,34800.582,34800.582
1614,N51107PM7_4150_4290,6598,N51107,PM7_4150_4290,"51107",7,97,6,0,1,21945.731,21946.086
1615,N51107PM7_4200_4410,6598,N51107,PM7_4200_4410,"51107",7,97,4,0,1,7261.861,7261.861
1616,N51107PM7_4410_4620,6598,N51107,PM7_4410_4620,"51107",7,97,4,0,1,20006.054,20007.004
1617,N51107PM7_4290_4200,6598,N51107,PM7_4290_4200,"51107",7,97,6,0,1,1835.162,1835.162
1618,N51109YP2_6390_6330,6621,N51109,YP2_6390_6330,"51109",7,98,6,0,1,95373.953,95373.953
1619,N51109YP3_6330_6700,6621,N51109,YP3_6330_6700,"51109",7,98,6,0,1,3951.412,3951.609
1620,N51109YP3_6690_6720,6621,N51109,YP3_6690_6720,"51109",7,98,6,0,1,854.964,855.086
1621,N51109YP3_6470_6690,6621,N51109,YP3_6470_6690,"51109",7,98,6,0,1,177741.305,177741.547
1622,N51109YP1_6570_6680,6621,N51109,YP1_6570_6680,"51109",7,98,6,0,1,37102.895,37102.895
1623,N51109JL7_6800_7070,6621,N51109,JL7_6800_7070,"51109",7,98,6,0,0,1378.220,1378.220
1624,N51109JL4_6520_6710,6621,N51109,JL4_6520_6710,"51109",7,98,6,0,1,8716.514,8716.514
1625,N51109JL6_6740_7100,6621,N51109,JL6_6740_7100,"51109",7,98,6,0,1,1488.637,1488.883
1626,N51109JL4_6710_6740,6621,N51109,JL4_6710_6740,"51109",7,98,6,0,1,349.113,349.113
1627,N51113RU2_6220_6170,6500,N51113,RU2_6220_6170,"51113",7,100,6,0,1,31241.211,31241.590
1628,N51113RU2_6200_6170,6500,N51113,RU2_6200_6170,"51113",7,100,6,0,1,9253.426,9253.426
1629,N51113RU2_6090_6220,6500,N51113,RU2_6090_6220,"51113",7,100,9,0,1,25852.804,25852.902
1630,H51113RU2_6090_6220,6486,H51113,RU2_6090_6220,"51113",7,100,9,0,1,15808.794,15808.794
1631,N51113RU2_5940_6200,6500,N51113,RU2_5940_6200,"51113",7,100,6,0,1,90750.439,90750.805
1632,H51113RU2_5940_6200,6486,H51113,RU2_5940_6200,"51113",7,100,9,0,1,12506.134,12506.259
1633,N51113RU2_5810_5610,6500,N51113,RU2_5810_5610,"51113",7,100,9,0,1,10550.836,10550.836
1634,H51113RU2_5810_5610,6486,H51113,RU2_5810_5610,"51113",7,100,9,0,1,10034.892,10035.188
1635,N51115YL0_6581_0000,6614,N51115,YL0_6581_0000,"51115",7,61,12,0,0,3662.493,3753.386
1636,N51115YL0_6872_0000,6614,N51115,YL0_6872_0000,"51115",7,61,12,0,0,22026.049,27169.486
1637,N51115YL0_6870_0000,6614,N51115,YL0_6870_0000,"51115",7,61,12,0,0,10154.547,12460.649
1638,N51115YL0_6871_0000,6614,N51115,YL0_6871_0000,"51115",7,61,12,0,0,6321.364,11405.437
1639,N51119RL0_6531_0000,6561,N51119,RL0_6531_0000,"51119",7,62,12,0,0,13607.423,14000.378
1640,N51119RL0_6500_0000,6561,N51119,RL0_6500_0000,"51119",7,62,12,0,0,30321.070,31679.102
1641,N51119YL0_6581_0000,6561,N51119,YL0_6581_0000,"51119",7,62,3,0,0,18420.575,18962.705
1642,N51119YL2_6580_0001,6561,N51119,YL2_6580_0001,"51119",7,62,3,0,0,18311.558,19255.564
1643,N51121JU1_7690_7490,6506,N51121,JU1_7690_7490,"51121",7,131,7,0,1,14324.150,14324.150
1644,N51121ZZ0_9999_9999,6506,N51121,ZZ0_9999_9999,"51121",7,131,,1,0,234800.594,234800.594
1645,N51125JL1_6560_6440,6572,N51125,JL1_6560_6440,"51125",7,102,6,0,1,357.611,357.667
1646,N51125JL1_6770_6850,6572,N51125,JL1_6770_6850,"51125",7,102,9,0,1,37817.320,37817.320
1647,H51125JL1_6770_6850,6637,H51125,JL1_6770_6850,"51125",7,102,9,0,1,17189.771,17190.551
1648,N51125JL2_6850_6890,6572,N51125,JL2_6850_6890,"51125",7,102,6,0,1,74811.711,74811.711
1649,N51125JL1_6940_7200,6572,N51125,JL1_6940_7200,"51125",7,102,9,0,1,49445.830,49445.984
1650,H51125JL1_6940_7200,6637,H51125,JL1_6940_7200,"51125",7,102,9,0,1,10168.524,10168.524
1651,N51125JL6_7430_7320,6572,N51125,JL6_7430_7320,"51125",7,102,6,0,1,5072.101,5072.137
1652,N51125JL1_7080_7190,6572,N51125,JL1_7080_7190,"51125",7,102,9,0,1,9711.895,9713.244
1653,N51125JL3_7090_7150,6572,N51125,JL3_7090_7150,"51125",7,102,6,0,1,42234.769,42234.918
1654,N51125JL1_7190_7250,6572,N51125,JL1_7190_7250,"51125",7,102,9,0,1,5942.192,5942.192
1655,N51125JL1_7200_7250,6572,N51125,JL1_7200_7250,"51125",7,102,6,0,1,8373.552,8373.552
1656,N51125JL2_7250_7090,6572,N51125,JL2_7250_7090,"51125",7,102,6,0,1,11221.566,11221.566
1657,N51125JL2_7240_7350,6572,N51125,JL2_7240_7350,"51125",7,102,6,0,1,353.410,353.548
1658,N51125JL6_7320_7150,6572,N51125,JL6_7320_7150,"51125",7,102,6,0,1,10713.561,10713.561
1659,N51125JL2_7350_7090,6572,N51125,JL2_7350_7090,"51125",7,102,6,0,1,3289.623,3289.623
1660,N51125JL6_7150_6890,6572,N51125,JL6_7150_6890,"51125",7,102,6,0,1,16849.234,16849.234
1661,N51127JB0_7052_0001,6507,N51127,JB0_7052_0001,"51127",7,63,2,0,0,26245.922,26245.922
1662,N51127JB0_7050_0000,6507,N51127,JB0_7050_0000,"51127",7,63,12,0,0,2418.044,3071.784
1663,N51127JB3_7053_0001,6507,N51127,JB3_7053_0001,"51127",7,63,12,0,0,19626.357,20823.473
1664,N51127JB3_6820_7053,6507,N51127,JB3_6820_7053,"51127",7,63,3,0,0,24081.345,24440.697
1665,N51127YP0_6781_0000,6507,N51127,YP0_6781_0000,"51127",7,63,12,0,0,7820.508,10171.221
1666,N51127YP0_6782_0000,6507,N51127,YP0_6782_0000,"51127",7,63,12,0,0,11714.773,14981.803
1667,N51127YP0_6783_0000,6507,N51127,YP0_6783_0000,"51127",7,63,2,0,0,3347.721,3653.821
1668,N51127YP5_6780_0000,6507,N51127,YP5_6780_0000,"51127",7,63,2,0,0,22548.369,23289.891
1669,N51127YL0_6930_0000,6507,N51127,YL0_6930_0000,"51127",7,63,12,0,0,8172.121,9106.572
1670,N51131DE0_6630_0000,6472,N51131,DE0_6630_0000,"51131",7,64,2,1,0,30661.952,43082.781
1671,N51131DE0_6980_0000,6472,N51131,DE0_6980_0000,"51131",7,64,2,1,0,32050.664,40241.301
1672,N51131DE0_7130_0000,6472,N51131,DE0_7130_0000,"51131",7,64,2,1,0,31633.442,53147.680
1673,N51131EL0_6610_0000,6472,N51131,EL0_6610_0000,"51131",7,64,2,0,0,23577.101,25389.514
1674,N51131EL0_6920_0000,6472,N51131,EL0_6920_0000,"51131",7,64,2,0,0,16466.796,17044.869
1675,N51131EL0_7060_0000,6472,N51131,EL0_7060_0000,"51131",7,64,2,0,0,11008.180,11650.617
1676,N51131EL0_7220_0000,6472,N51131,EL0_7220_0000,"51131",7,64,2,0,0,9233.782,9641.572
1677,N51133RL0_6450_0000,6465,N51133,RL0_6450_0000,"51133",7,65,12,0,0,58040.904,60642.832
1678,N51133RL0_6530_0000,6465,N51133,RL0_6530_0000,"51133",7,65,3,0,0,158.840,159.798
1679,N51133RL0_6501_0000,6465,N51133,RL0_6501_0000,"51133",7,65,3,0,0,591.220,591.220
1680,N51133PL0_6272_0000,6465,N51133,PL0_6272_0000,"51133",7,65,12,0,0,2313.025,2386.741
1681,N51133PL0_6271_0000,6465,N51133,PL0_6271_0000,"51133",7,65,12,0,0,9667.191,9983.400
1682,N51133PL0_6270_0000,6465,N51133,PL0_6270_0000,"51133",7,65,12,0,0,32922.762,33806.781
1683,N51133PL0_6140_0000,6465,N51133,PL0_6140_0000,"51133",7,65,3,0,0,15898.442,16148.544
1684,N51135JA1_7600_7570,6524,N51135,JA1_7600_7570,"51135",7,103,6,0,1,71778.350,71779.055
1685,N51135JA2_7570_7480,6524,N51135,JA2_7570_7480,"51135",7,103,6,0,1,5974.160,5974.160
1686,N51135JA5_7480_0001,6524,N51135,JA5_7480_0001,"51135",7,103,6,0,1,8647.294,8647.356
1687,N51135JA2_7410_7470,6524,N51135,JA2_7410_7470,"51135",7,103,6,0,1,17875.025,17875.025
1688,N51135JA4_7280_7340,6524,N51135,JA4_7280_7340,"51135",7,103,6,0,1,2102.206,2102.349
1689,N51135ZZ0_9999_9999,6524,N51135,ZZ0_9999_9999,"51135",7,103,,1,0,95893.508,95893.508
1690,N51137JL2_6240_6520,6582,N51137,JL2_6240_6520,"51137",7,104,6,0,1,4598.851,4598.851
1691,N51137YP3_6470_6690,6582,N51137,YP3_6470_6690,"51137",7,104,6,0,1,3921.857,3921.857
1692,N51137YP2_6390_6330,6582,N51137,YP2_6390_6330,"51137",7,104,6,0,1,85293.449,85293.508
1693,N51137YM2_6120_6430,6582,N51137,YM2_6120_6430,"51137",7,104,6,0,1,3234.258,3234.273
1694,N51137RU2_6220_6170,6582,N51137,RU2_6220_6170,"51137",7,104,4,0,1,40621.182,40621.266
1695,N51137RU3_6170_6040,6582,N51137,RU3_6170_6040,"51137",7,104,6,0,1,11181.132,11181.459
1696,N51137RU4_6040_6030,6582,N51137,RU4_6040_6030,"51137",7,104,6,0,1,70837.984,70837.984
1697,N51139PS4_5840_5240,6466,N51139,PS4_5840_5240,"51139",7,132,7,0,1,67292.819,67293.195
1698,H51139PS4_5840_5240,6576,H51139,PS4_5840_5240,"51139",7,132,9,0,1,12095.000,12095.000
1699,N51139PS4_5080_4380,6466,N51139,PS4_5080_4380,"51139",7,132,7,0,1,6205.873,6205.873
1700,N51139PS5_5240_5200,6466,N51139,PS5_5240_5200,"51139",7,132,9,0,1,99410.469,99410.469
1701,H51139PS5_5240_5200,6576,H51139,PS5_5240_5200,"51139",7,132,9,0,1,16002.674,16003.699
1702,N51145JL7_6800_7070,6493,N51145,JL7_6800_7070,"51145",7,107,6,0,0,68472.617,68473.305
1703,N51145JL1_7170_6800,6493,N51145,JL1_7170_6800,"51145",7,107,6,0,0,39982.719,39982.719
1704,N51145JL7_7030_6800,6493,N51145,JL7_7030_6800,"51145",7,107,6,0,0,9241.229,9241.242
1705,N51145JA4_7280_7340,6493,N51145,JA4_7280_7340,"51145",7,107,6,0,1,40063.965,40063.965
1706,N51145JA0_7291_7290,6493,N51145,JA0_7291_7290,"51145",7,107,4,0,0,6301.944,6301.944
1707,N51145JA4_7340_7470,6493,N51145,JA4_7340_7470,"51145",7,107,4,0,1,3838.695,3838.695
1708,N51147JA2_7410_7470,6558,N51147,JA2_7410_7470,"51147",7,108,6,0,1,466.016,466.285
1709,N51147JA2_7550_7280,6558,N51147,JA2_7550_7280,"51147",7,108,6,0,1,100765.297,100765.297
1710,N51147JA4_7280_7340,6558,N51147,JA4_7280_7340,"51147",7,108,6,0,1,15956.905,15956.905
1711,N51147ZZ0_9999_9999,6558,N51147,ZZ0_9999_9999,"51147",7,108,,1,0,10180.887,10181.390
1712,N51147JA1_7640_7280,6558,N51147,JA1_7640_7280,"51147",7,108,6,0,1,99085.303,99085.578
1713,N51149JB0_7074_0000,6618,N51149,JB0_7074_0000,"51149",7,66,2,0,0,34597.137,35810.219
1714,N51149JB0_7270_0000,6618,N51149,JB0_7270_0000,"51149",7,66,12,0,0,33192.041,35811.074
1715,N51149JA5_7520_0000,6618,N51149,JA5_7520_0000,"51149",7,66,12,0,0,3149.222,3198.987
1716,N51149JA5_7460_0000,6618,N51149,JA5_7460_0000,"51149",7,66,3,0,0,3031.124,3037.638
1717,N51149ZZ0_9999_9999,6618,N51149,ZZ0_9999_9999,"51149",7,66,,1,0,91408.610,92681.125
1718,N51153PL0_5492_0000,6442,N51153,PL0_5492_0000,"51153",7,109,2,0,0,2435.751,2444.145
1719,N51153PL0_5491_0000,6442,N51153,PL0_5491_0000,"51153",7,109,6,0,0,16440.930,16926.201
1720,N51153PL0_5540_5490,6442,N51153,PL0_5540_5490,"51153",7,109,6,0,0,4725.050,4725.050
1721,N51153PL1_5690_0001,6442,N51153,PL1_5690_0001,"51153",7,109,6,0,0,497.792,497.792
1722,N51153PL2_5470_5360,6442,N51153,PL2_5470_5360,"51153",7,109,4,0,0,30233.324,30233.324
1723,N51153PL0_5490_0001,6442,N51153,PL0_5490_0001,"51153",7,109,6,0,0,12596.306,12597.759
1724,N51153PL0_5493_0000,6442,N51153,PL0_5493_0000,"51153",7,109,2,0,0,9182.813,9314.772
1725,N51153PL3_5360_5250,6442,N51153,PL3_5360_5250,"51153",7,109,6,0,0,18110.247,18110.854
1726,N51153PL0_5141_5140,6442,N51153,PL0_5141_5140,"51153",7,109,4,0,0,13353.825,13353.825
1727,N51153PL2_5140_5360,6442,N51153,PL2_5140_5360,"51153",7,109,4,0,0,31418.007,31418.141
1728,N51153PL3_5250_0001,6442,N51153,PL3_5250_0001,"51153",7,109,6,0,0,9616.051,9616.051
1729,N51153PL0_5251_0000,6442,N51153,PL0_5251_0000,"51153",7,109,6,0,0,19592.517,20268.645
1730,N51153PL0_5496_0000,6442,N51153,PL0_5496_0000,"51153",7,109,2,0,0,608.391,610.595
1731,N51153PL2_4970_5250,6442,N51153,PL2_4970_5250,"51153",7,109,4,0,0,48455.914,48455.914
1732,N51157RU2_5810_5610,6494,N51157,RU2_5810_5610,"51157",7,110,9,0,1,27488.133,27488.133
1733,H51157RU2_5810_5610,6440,H51157,RU2_5810_5610,"51157",7,110,9,0,1,6599.893,6599.893
1734,L51157RU3_5610_5640,6433,L51157,RU3_5610_5640,"51157",7,110,6,0,1,635.912,635.912
1735,N51157RU2_5220_5640,6494,N51157,RU2_5220_5640,"51157",7,110,9,0,1,16378.701,16378.701
1736,H51157RU2_5220_5640,6440,H51157,RU2_5220_5640,"51157",7,110,9,0,1,4801.230,4802.065
1737,L51157RU2_5220_5640,6433,L51157,RU2_5220_5640,"51157",7,110,9,0,1,18972.229,18972.229
1738,N51157RU2_5500_5610,6494,N51157,RU2_5500_5610,"51157",7,110,9,0,1,50977.059,50977.059
1739,H51157RU2_5500_5610,6440,H51157,RU2_5500_5610,"51157",7,110,9,0,1,28823.221,28823.221
1740,L51157RU2_5500_5610,6433,L51157,RU2_5500_5610,"51157",7,110,6,0,1,16219.145,16219.407
1741,N51159RL1_6180_0001,6430,N51159,RL1_6180_0001,"51159",7,67,3,0,0,10110.107,10110.868
1742,N51159RL5_6321_0000,6430,N51159,RL5_6321_0000,"51159",7,67,12,0,0,10498.176,12448.881
1743,N51159RL1_6322_0000,6430,N51159,RL1_6322_0000,"51159",7,67,3,0,0,15363.492,16676.189
1744,N51159RL0_6500_0000,6430,N51159,RL0_6500_0000,"51159",7,67,12,0,0,22712.890,23710.727
1745,N51159RL0_6501_0000,6430,N51159,RL0_6501_0000,"51159",7,67,2,0,0,45210.107,47116.508
1746,N51159RL5_6071_0000,6430,N51159,RL5_6071_0000,"51159",7,67,2,0,0,8380.949,8736.369
1747,N51159RL5_6072_0000,6430,N51159,RL5_6072_0000,"51159",7,67,12,0,0,3462.552,3965.739
1748,N51161JU1_7690_7490,6608,N51161,JU1_7690_7490,"51161",7,134,7,0,1,4925.720,4925.919
1749,N51161JU1_7750_7560,6608,N51161,JU1_7750_7560,"51161",7,134,10,0,1,11714.762,11715.744
1750,N51161ZZ0_9999_9999,6608,N51161,ZZ0_9999_9999,"51161",7,134,,1,0,144156.094,144156.094
1751,N51163JU5_7420_7160,6619,N51163,JU5_7420_7160,"51163",7,135,10,0,1,38488.584,38489.813
1752,N51163JU5_7300_7510,6619,N51163,JU5_7300_7510,"51163",7,135,7,0,1,666.733,666.733
1753,N51163JU4_7380_7160,6619,N51163,JU4_7380_7160,"51163",7,135,7,0,1,8755.518,8755.518
1754,N51163JU2_7180_7380,6619,N51163,JU2_7180_7380,"51163",7,135,7,0,1,53630.574,53630.574
1755,L51163JU2_7180_7380,6586,L51163,JU2_7180_7380,"51163",7,135,7,0,1,30325.339,30325.814
1756,N51163JU4_7260_7380,6619,N51163,JU4_7260_7380,"51163",7,135,9,0,1,23865.244,23865.244
1757,N51163JU2_6410_6640,6619,N51163,JU2_6410_6640,"51163",7,135,7,0,1,8478.105,8478.858
1758,N51163JU3_6650_7300,6619,N51163,JU3_6650_7300,"51163",7,135,10,0,1,650.307,650.320
1759,N51163JU3_6640_6790,6619,N51163,JU3_6640_6790,"51163",7,135,7,0,1,55988.508,55988.508
1760,N51163JU3_6790_7260,6619,N51163,JU3_6790_7260,"51163",7,135,10,0,1,105020.428,105020.797
1761,N51163JU1_6880_7260,6619,N51163,JU1_6880_7260,"51163",7,135,10,0,1,58752.620,58753.098
1762,N51165PS2_5550_5560,6562,N51165,PS2_5550_5560,"51165",7,136,7,0,1,115798.938,115799.422
1763,H51165PS2_5550_5560,6477,H51165,PS2_5550_5560,"51165",7,136,7,0,1,5950.722,5950.722
1764,N51165PS4_5840_5240,6562,N51165,PS4_5840_5240,"51165",7,136,7,0,1,86521.039,86521.039
1765,H51165PS4_5840_5240,6477,H51165,PS4_5840_5240,"51165",7,136,9,0,1,24091.764,24092.916
1766,N51165PS3_5990_6161,6562,N51165,PS3_5990_6161,"51165",7,136,7,0,1,108044.703,108044.703
1767,H51165PS3_5990_6161,6477,H51165,PS3_5990_6161,"51165",7,136,7,0,1,12937.537,12937.556
1768,N51165PS0_6150_6160,6562,N51165,PS0_6150_6160,"51165",7,136,7,0,1,443.984,444.175
1769,N51165PS3_6280_6230,6562,N51165,PS3_6280_6230,"51165",7,136,10,0,1,8404.485,8404.485
1770,N51165PS4_6360_5840,6562,N51165,PS4_6360_5840,"51165",7,136,10,0,1,9320.774,9320.774
1771,H51165PS4_6360_5840,6477,H51165,PS4_6360_5840,"51165",7,136,9,0,1,4689.690,4690.100
1772,N51165PS2_5560_5100,6562,N51165,PS2_5560_5100,"51165",7,136,10,0,1,122559.328,122559.328
1773,N51165PS0_6160_6161,6562,N51165,PS0_6160_6161,"51165",7,136,10,0,1,17256.254,17256.904
1774,H51165PS2_6490_6420,6477,H51165,PS2_6490_6420,"51165",7,136,9,0,1,503.008,503.035
1775,N51165PS3_6161_6280,6562,N51165,PS3_6161_6280,"51165",7,136,10,0,1,5763.407,5763.763
1776,N51165PS4_6230_6360,6562,N51165,PS4_6230_6360,"51165",7,136,7,0,1,16327.053,16327.053
1777,N51165PS2_6420_6360,6562,N51165,PS2_6420_6360,"51165",7,136,10,0,1,5906.773,5907.257
1778,H51165PS2_6420_6360,6477,H51165,PS2_6420_6360,"51165",7,136,9,0,1,1624.905,1624.905
1779,N51171PS2_5560_5100,6641,N51171,PS2_5560_5100,"51171",7,139,7,0,1,67899.296,67899.836
1780,N51171PS2_5550_5560,6641,N51171,PS2_5550_5560,"51171",7,139,7,0,1,1598.425,1598.468
1781,N51171PS3_5100_5080,6641,N51171,PS3_5100_5080,"51171",7,139,7,0,1,168253.891,168253.891
1782,N51171PS4_5080_4380,6641,N51171,PS4_5080_4380,"51171",7,139,7,0,1,47405.203,47405.203
1783,N51171PS1_4830_5080,6641,N51171,PS1_4830_5080,"51171",7,139,10,0,1,15206.543,15206.543
1784,N51171PS1_4790_4830,6641,N51171,PS1_4790_4830,"51171",7,139,7,0,1,27426.850,27427.543
1785,N51177YM2_6120_6430,6631,N51177,YM2_6120_6430,"51177",7,111,6,0,1,126856.234,126856.563
1786,N51177YM3_6430_6620,6631,N51177,YM3_6430_6620,"51177",7,111,6,0,1,8597.150,8597.150
1787,N51177YP2_6390_6330,6631,N51177,YP2_6390_6330,"51177",7,111,6,0,1,37981.403,37981.996
1788,N51177YP3_6330_6700,6631,N51177,YP3_6330_6700,"51177",7,111,6,0,1,31497.391,31497.682
1789,N51177RL5_6070_0000,6631,N51177,RL5_6070_0000,"51177",7,111,12,0,0,33499.170,33558.000
1790,N51177RU5_6030_0001,6631,N51177,RU5_6030_0001,"51177",7,111,6,0,1,13108.090,13108.264
1791,N51177RU4_6040_6030,6631,N51177,RU4_6040_6030,"51177",7,111,6,0,1,13520.459,13520.596
1792,N51179RU5_6030_0001,6469,N51179,RU5_6030_0001,"51179",7,112,6,0,1,11373.236,11373.236
